date,return,cumulative
2025-10-30,0.0,-0.05487807483639695
2025-10-31,0.0,-0.05487807483639695
2025-11-01,0.0,-0.05487807483639695
2025-11-02,0.0,-0.05487807483639695
2025-11-03,0.0,-0.05487807483639695
2025-11-04,0.0006317345829327525,-0.054281008631183125
2025-11-05,0.0,-0.054281008631183125
2025-11-06,0.0,-0.054281008631183125
2025-11-07,0.0,-0.054281008631183125
2025-11-08,0.0,-0.054281008631183125
2025-11-09,0.0,-0.054281008631183125
2025-11-10,0.0,-0.054281008631183125
2025-11-11,0.0,-0.054281008631183125
2025-11-12,0.0,-0.054281008631183125
2025-11-13,0.003703749646152499,-0.05077830225154112
2025-11-14,-0.058542643722087506,-0.10634824991610414
2025-11-15,0.0,-0.10634824991610414
2025-11-16,0.0,-0.10634824991610414
2025-11-17,0.010096018917908456,-0.09732592494123515
2025-11-18,0.0,-0.09732592494123515
2025-11-19,0.0,-0.09732592494123515
2025-11-20,0.0,-0.09732592494123515
2025-11-21,0.0,-0.09732592494123515
2025-11-22,0.0,-0.09732592494123515
2025-11-23,0.0,-0.09732592494123515
2025-11-24,0.0,-0.09732592494123515
2025-11-25,0.0,-0.09732592494123515
2025-11-26,0.0,-0.09732592494123515
2025-11-27,0.0,-0.09732592494123515
2025-11-28,0.0,-0.09732592494123515
2025-11-29,0.0,-0.09732592494123515
2025-11-30,0.0,-0.09732592494123515
2025-12-01,0.0,-0.09732592494123515
2025-12-02,0.0,-0.09732592494123515
2025-12-03,0.0,-0.09732592494123515
2025-12-04,0.0,-0.09732592494123515
2025-12-05,0.0,-0.09732592494123515
2025-12-06,0.0,-0.09732592494123515
2025-12-07,0.0,-0.09732592494123515
2025-12-08,0.0,-0.09732592494123515
2025-12-09,0.01438169704380221,-0.08434393986444566
2025-12-10,0.0,-0.08434393986444566
2025-12-11,0.0017710931059093937,-0.08272222772895543
2025-12-12,0.0,-0.08272222772895543
2025-12-13,0.021525124970545706,-0.06297770904811739
2025-12-14,0.0,-0.06297770904811739
2025-12-15,0.0,-0.06297770904811739
2025-12-16,0.0,-0.06297770904811739
2025-12-17,0.0,-0.06297770904811739
2025-12-18,0.0,-0.06297770904811739
2025-12-19,0.0,-0.06297770904811739
2025-12-20,0.0,-0.06297770904811739
2025-12-21,0.0,-0.06297770904811739
2025-12-22,0.0,-0.06297770904811739
2025-12-23,0.0,-0.06297770904811739
2025-12-24,0.0,-0.06297770904811739
2025-12-25,0.0,-0.06297770904811739
2025-12-26,0.0,-0.06297770904811739
2025-12-27,0.0,-0.06297770904811739
2025-12-28,0.00550211286323643,-0.05782210664793175
2025-12-29,0.0,-0.05782210664793175
2025-12-30,0.0,-0.05782210664793175
2025-12-31,0.0,-0.05782210664793175
2026-01-01,0.001002525986036451,-0.05687754882637719
2026-01-02,0.0,-0.05687754882637719
2026-01-03,0.0,-0.05687754882637719
2026-01-04,0.0,-0.05687754882637719
2026-01-05,0.0,-0.05687754882637719
2026-01-06,0.0,-0.05687754882637719
2026-01-07,0.0,-0.05687754882637719
2026-01-08,0.0,-0.05687754882637719
2026-01-09,0.0,-0.05687754882637719
2026-01-10,0.0,-0.05687754882637719
2026-01-11,0.0,-0.05687754882637719
2026-01-12,0.0,-0.05687754882637719
2026-01-13,0.0,-0.05687754882637719
2026-01-14,0.0,-0.05687754882637719
2026-01-15,0.0,-0.05687754882637719
2026-01-16,0.0,-0.05687754882637719
2026-01-17,0.0,-0.05687754882637719
2026-01-18,0.0,-0.05687754882637719
2026-01-19,0.0,-0.05687754882637719
2026-01-20,0.0,-0.05687754882637719
2026-01-21,0.0,-0.05687754882637719
2026-01-22,0.0,-0.05687754882637719
2026-01-23,0.0,-0.05687754882637719
2026-01-24,0.0,-0.05687754882637719
2026-01-25,0.0,-0.05687754882637719
2026-01-26,0.0,-0.05687754882637719
2026-01-27,0.0,-0.05687754882637719
2026-01-28,0.0,-0.05687754882637719
2026-01-29,0.0,-0.05687754882637719
2026-01-30,0.0,-0.05687754882637719
2026-01-31,0.0,-0.05687754882637719
2026-02-01,0.0,-0.05687754882637719
2026-02-02,0.0,-0.05687754882637719
2026-02-03,0.0,-0.05687754882637719
2026-02-04,0.0,-0.05687754882637719
2026-02-05,0.0,-0.05687754882637719
2026-02-06,0.0,-0.05687754882637719
2026-02-07,0.0,-0.05687754882637719
2026-02-08,0.0,-0.05687754882637719
2026-02-09,0.0,-0.05687754882637719
2026-02-10,0.0,-0.05687754882637719
2026-02-11,0.0,-0.05687754882637719
2026-02-12,0.0,-0.05687754882637719
2026-02-13,0.0,-0.05687754882637719
2026-02-14,0.0,-0.05687754882637719
2026-02-15,0.0,-0.05687754882637719
2026-02-16,0.0,-0.05687754882637719
2026-02-17,0.0012606234393197635,-0.055688626558279
2026-02-18,0.0,-0.055688626558279
2026-02-19,0.0,-0.055688626558279
2026-02-20,0.0,-0.055688626558279
2026-02-21,0.0,-0.055688626558279
2026-02-22,0.0,-0.055688626558279
2026-02-23,0.0,-0.055688626558279
2026-02-24,0.0,-0.055688626558279
2026-02-25,9.036991476496503e-05,-0.0556032892199495
2026-02-26,0.0,-0.0556032892199495
2026-02-27,0.0,-0.0556032892199495
2026-02-28,0.0,-0.0556032892199495
2026-03-01,0.0,-0.0556032892199495
2026-03-02,0.0020486151776601957,-0.05366858378451311
